student_id,student_name,age,email,gpa,Difficulty_level,recommended_courses,Course_Subject,College_Name_CIT,College_Name_Crescent,College_Name_Meenakshi,College_Name_Rajalakshmi,College_Name_SIET,College_Name_SRM,course_popularity
461,Tanner Wimsett,0.0,twimsettcs@house.gov,0.4999999999999999,1,Front end Development,Data Science,False,False,True,False,False,False,126
462,Bride Dartnall,0.6666666666666661,bdartnallct@technorati.com,0.6333333333333332,1,Big Data Analytics,Data Science,False,False,True,False,False,False,138
463,Elsa Dilworth,0.33333333333333304,edilworthcu@cam.ac.uk,0.6666666666666666,1,Big Data Analytics,Cloud Computing,True,False,False,False,False,False,138
465,Micheal Cunniam,0.0,mcunniamcw@globo.com,0.20000000000000007,1,Machine Learning,Cloud Computing,False,False,False,True,False,False,126
466,Broddy Reiglar,0.6666666666666661,breiglarcx@4shared.com,0.9999999999999999,1,AWS,Data Science,True,False,False,False,False,False,136
468,Annora Canavan,1.0,acanavancz@plala.or.jp,0.04999999999999993,2,SQL,Web Development,False,False,False,False,True,False,130
469,Jasen Smolan,0.33333333333333304,jsmoland0@friendfeed.com,0.15000000000000002,1,SQL,Web Development,False,False,True,False,False,False,130
470,Alexa Spyvye,1.0,aspyvyed1@wikimedia.org,0.5166666666666665,1,AWS,Web Development,False,False,False,False,True,False,136
471,Merle McMullen,0.6666666666666661,mmcmullend2@microsoft.com,0.2833333333333333,1,Backend Development,Cloud Computing,False,False,False,False,True,False,117
472,Anabella Danaher,0.0,adanaherd3@telegraph.co.uk,0.15000000000000002,2,Big Data Analytics,Cloud Computing,False,False,False,False,True,False,138
473,Haleigh Martinet,0.6666666666666661,hmartinetd4@google.pl,0.8666666666666666,2,Big Data Analytics,Web Development,False,False,True,False,False,False,138
474,Tiffy Seamon,0.6666666666666661,tseamond5@upenn.edu,0.2833333333333333,1,SQL,Data Science,False,False,False,False,False,True,130
475,Karalynn Abate,0.33333333333333304,kabated6@chron.com,0.7666666666666665,0,Big Data Analytics,Data Science,True,False,False,False,False,False,138
476,Merola Bamfield,0.33333333333333304,mbamfieldd7@mediafire.com,0.09999999999999998,2,Backend Development,Data Science,False,False,False,False,True,False,117
478,Ford Mossdale,0.6666666666666661,fmossdaled9@cafepress.com,0.09999999999999998,1,Deep Learning,Cloud Computing,False,False,False,False,True,False,101
479,Janeva Givens,0.0,jgivensda@census.gov,0.9999999999999999,0,Front end Development,Web Development,False,False,True,False,False,False,126
482,Cyndia Drakes,0.6666666666666661,cdrakesdd@japanpost.jp,0.45000000000000007,1,SQL,Data Science,False,False,True,False,False,False,130
483,Charlene Feragh,0.33333333333333304,cferaghde@reuters.com,0.016666666666666607,2,Front end Development,Data Science,False,False,False,True,False,False,126
486,Barris Temperton,0.33333333333333304,btempertondh@redcross.org,0.8166666666666668,1,Machine Learning,Cloud Computing,False,False,False,False,True,False,126
487,Elna Arthur,0.33333333333333304,earthurdi@ted.com,0.5833333333333334,2,Deep Learning,Web Development,False,False,False,False,True,False,101
488,Timmie Durn,1.0,tdurndj@ocn.ne.jp,0.6333333333333332,2,Machine Learning,Cloud Computing,False,False,False,False,False,True,126
489,Ana Cassey,0.0,acasseydk@mapy.cz,0.8666666666666666,1,SQL,Cloud Computing,True,False,False,False,False,False,130
491,Orel Teresse,1.0,oteressedm@economist.com,0.5666666666666668,1,Machine Learning,Cloud Computing,False,False,False,False,True,False,126
492,Elizabeth McIlmorie,0.6666666666666661,emcilmoriedn@twitpic.com,0.15000000000000002,2,SQL,Data Science,False,False,False,True,False,False,130
493,Gale Virgin,0.0,gvirgindo@bloomberg.com,0.18333333333333324,1,Machine Learning,Web Development,True,False,False,False,False,False,126
494,Robbyn Ellams,1.0,rellamsdp@theglobeandmail.com,0.5499999999999999,1,Machine Learning,Cloud Computing,False,False,False,False,True,False,126
495,Aldus Sotworth,1.0,asotworthdq@trellian.com,0.1166666666666667,1,Big Data Analytics,Data Science,False,True,False,False,False,False,138
496,Lorelle Mehew,0.0,lmehewdr@flavors.me,0.7166666666666667,1,Big Data Analytics,Data Science,True,False,False,False,False,False,138
497,Vick Franssen,0.33333333333333304,vfranssends@sfgate.com,0.3833333333333332,1,AWS,Cloud Computing,False,False,False,True,False,False,136
498,Tatum Lyddy,0.6666666666666661,tlyddydt@pcworld.com,0.9666666666666667,1,Backend Development,Cloud Computing,False,False,False,True,False,False,117
499,Pauli Baudinet,0.6666666666666661,pbaudinetdu@de.vu,0.4833333333333333,1,Front end Development,Data Science,False,True,False,False,False,False,126
500,Deane Stanworth,1.0,dstanworthdv@newyorker.com,0.4833333333333333,2,Big Data Analytics,Web Development,False,False,False,True,False,False,138
501,Sharron Kear,1.0,skeardw@apache.org,0.3833333333333332,2,Machine Learning,Web Development,False,False,False,False,False,True,126
502,Park Schachter,0.6666666666666661,pschachterdx@t-online.de,0.7666666666666665,1,Backend Development,Data Science,False,True,False,False,False,False,117
503,Carmencita Clemson,1.0,cclemsondy@zimbio.com,0.7499999999999999,0,Big Data Analytics,Web Development,False,True,False,False,False,False,138
504,Hulda Morfell,0.33333333333333304,hmorfelldz@histats.com,0.43333333333333324,1,Big Data Analytics,Data Science,False,False,False,False,True,False,138
505,Bradley Sharples,0.0,bsharplese0@answers.com,0.35,1,Deep Learning,Cloud Computing,False,False,False,True,False,False,101
506,Johann Halfacree,1.0,jhalfacreee1@printfriendly.com,0.9,2,Machine Learning,Data Science,False,False,True,False,False,False,126
508,Randal Buten,0.6666666666666661,rbutene3@ezinearticles.com,0.35,0,Machine Learning,Cloud Computing,True,False,False,False,False,False,126
509,Harmon Kornilov,0.33333333333333304,hkornilove4@nih.gov,0.2666666666666666,1,Big Data Analytics,Cloud Computing,False,False,False,False,True,False,138
510,Adriaens Beames,1.0,abeamese5@github.com,0.06666666666666676,2,Front end Development,Web Development,False,False,False,False,True,False,126
511,Nelie Lippitt,1.0,nlippitte6@tmall.com,0.4833333333333333,1,Big Data Analytics,Web Development,True,False,False,False,False,False,138
512,Arne Whimp,1.0,awhimpe7@addtoany.com,0.4999999999999999,1,Front end Development,Data Science,False,False,False,False,False,True,126
513,Parrnell Cotgrove,1.0,pcotgrovee8@amazon.co.jp,0.5666666666666668,1,Backend Development,Data Science,False,False,False,True,False,False,117
514,Emmalynn Matterson,0.33333333333333304,emattersone9@house.gov,0.2666666666666666,2,Machine Learning,Cloud Computing,False,False,False,False,False,True,126
516,Lezlie Kilban,0.33333333333333304,lkilbaneb@hhs.gov,0.8666666666666666,1,SQL,Data Science,False,False,False,False,True,False,130
517,Vannie Bakeup,0.6666666666666661,vbakeupec@harvard.edu,0.7666666666666665,1,Front end Development,Web Development,False,False,False,True,False,False,126
518,Westbrook Beaby,0.0,wbeabyed@senate.gov,0.8833333333333334,1,Deep Learning,Data Science,False,False,True,False,False,False,101
520,Burgess Mengue,0.0,bmengueef@cpanel.net,0.7333333333333333,1,Front end Development,Cloud Computing,False,True,False,False,False,False,126
521,Bonnibelle Callum,1.0,bcallumeg@ox.ac.uk,0.04999999999999993,1,Front end Development,Data Science,False,True,False,False,False,False,126
522,Gretna Radnage,1.0,gradnageeh@symantec.com,0.33333333333333337,1,Front end Development,Cloud Computing,False,False,True,False,False,False,126
523,Lorianne Joncic,0.33333333333333304,ljoncicei@cbslocal.com,0.2833333333333333,0,Machine Learning,Cloud Computing,False,False,False,True,False,False,126
524,Renell Gell,1.0,rgellej@privacy.gov.au,0.4833333333333333,1,Big Data Analytics,Data Science,False,False,False,False,False,True,138
525,Michale Champerlen,0.33333333333333304,mchamperlenek@ehow.com,0.9999999999999999,1,Machine Learning,Web Development,False,False,True,False,False,False,126
528,Alexia Medcalfe,0.0,amedcalfeen@friendfeed.com,0.6166666666666666,2,Big Data Analytics,Cloud Computing,False,False,True,False,False,False,138
529,Maxie Edards,1.0,medardseo@ezinearticles.com,0.2666666666666666,1,Big Data Analytics,Cloud Computing,False,False,False,True,False,False,138
530,Phineas Grigoli,0.6666666666666661,pgrigoliep@uol.com.br,0.4666666666666667,0,Backend Development,Cloud Computing,False,False,True,False,False,False,117
531,Miller Wickardt,1.0,mwickardteq@nba.com,0.2833333333333333,2,Big Data Analytics,Cloud Computing,False,False,False,True,False,False,138
532,Byrle Keates,0.0,bkeateser@dagondesign.com,0.7333333333333333,1,SQL,Cloud Computing,False,False,False,False,False,True,130
534,Derrek Bonifacio,0.0,dbonifacioet@mayoclinic.com,0.3833333333333332,2,Front end Development,Cloud Computing,False,False,False,False,True,False,126
535,Rozalin Weldon,0.0,rweldoneu@g.co,0.7499999999999999,0,Machine Learning,Cloud Computing,False,False,True,False,False,False,126
536,Cassius Haxley,1.0,chaxleyev@reuters.com,0.4833333333333333,2,Backend Development,Data Science,False,False,False,False,True,False,117
537,Clementia Bletso,0.33333333333333304,cbletsoew@unc.edu,0.5499999999999999,0,Big Data Analytics,Cloud Computing,False,True,False,False,False,False,138
538,Emelen Shawell,0.33333333333333304,eshawellex@phoca.cz,0.5833333333333334,2,AWS,Cloud Computing,True,False,False,False,False,False,136
540,Laney Doers,1.0,ldoersez@webnode.com,0.8166666666666668,1,SQL,Cloud Computing,True,False,False,False,False,False,130
541,Mikaela Palfrey,0.0,mpalfreyf0@msn.com,0.06666666666666676,0,Front end Development,Data Science,False,False,False,False,False,True,126
542,La verne Rowthorne,0.0,lvernef1@independent.co.uk,0.6166666666666666,2,Backend Development,Data Science,False,True,False,False,False,False,117
543,Konrad Gookes,0.33333333333333304,kgookesf2@arizona.edu,0.6833333333333332,2,AWS,Web Development,False,False,True,False,False,False,136
544,Jermaine Urridge,0.6666666666666661,jurridgef3@weather.com,0.8000000000000002,1,Machine Learning,Web Development,False,False,True,False,False,False,126
545,Kareem Saggs,0.33333333333333304,ksaggsf4@php.net,0.8833333333333334,1,SQL,Web Development,False,False,True,False,False,False,130
547,Kelsey Michell,0.33333333333333304,kmichellf6@ask.com,0.15000000000000002,2,Machine Learning,Cloud Computing,False,False,True,False,False,False,126
548,Ruttger Yoakley,0.0,ryoakleyf7@marketwatch.com,0.9,1,Big Data Analytics,Cloud Computing,False,False,False,True,False,False,138
550,Kathye Dungay,0.0,kdungayf9@people.com.cn,0.2666666666666666,1,Deep Learning,Cloud Computing,False,True,False,False,False,False,101
551,Amanda Kerbler,0.6666666666666661,akerblerfa@booking.com,0.5333333333333333,2,SQL,Data Science,False,True,False,False,False,False,130
552,Sibyl Kleinber,0.33333333333333304,skleinberfb@imageshack.us,0.033333333333333326,1,Machine Learning,Cloud Computing,False,True,False,False,False,False,126
553,Teddy Ranking,0.0,trankingfc@dailymail.co.uk,0.8166666666666668,1,AWS,Cloud Computing,False,False,False,True,False,False,136
554,Sol Spark,0.33333333333333304,ssparkfd@statcounter.com,0.8166666666666668,1,Machine Learning,Data Science,False,False,False,True,False,False,126
556,Enrico Corp,1.0,ecorpff@cnbc.com,0.4666666666666667,0,Deep Learning,Data Science,False,True,False,False,False,False,101
557,Elisabet Novichenko,1.0,enovichenkofg@github.com,0.5833333333333334,1,SQL,Data Science,False,False,False,False,False,True,130
559,Alwyn Pie,1.0,apiefi@senate.gov,0.8833333333333334,1,Machine Learning,Web Development,False,False,False,True,False,False,126
560,Rockie Wildgoose,0.0,rwildgoosefj@reuters.com,0.016666666666666607,2,AWS,Web Development,False,False,False,False,True,False,136
561,Gilbert Grishmanov,0.0,ggrishmanovfk@sitemeter.com,0.29999999999999993,1,Front end Development,Data Science,False,True,False,False,False,False,126
562,Donetta Frake,0.0,dfrakefl@apache.org,0.18333333333333324,1,SQL,Cloud Computing,False,True,False,False,False,False,130
563,Isiahi Summers,0.33333333333333304,isummersfm@domainmarket.com,0.4999999999999999,2,Front end Development,Web Development,False,False,False,True,False,False,126
564,Jenelle Anglin,1.0,janglinfn@desdev.cn,0.7666666666666665,1,Backend Development,Web Development,False,False,False,False,True,False,117
565,Kaitlynn Mooreed,1.0,kmooreedfo@addtoany.com,0.2333333333333334,0,Front end Development,Cloud Computing,False,False,True,False,False,False,126
566,Wallis Meeks,0.6666666666666661,wmeeksfp@sohu.com,0.09999999999999998,2,Big Data Analytics,Web Development,False,False,False,True,False,False,138
567,Jaclyn Rouch,0.0,jrouchfq@loc.gov,0.18333333333333324,1,SQL,Data Science,False,False,False,False,True,False,130
568,Astra McCauley,0.6666666666666661,amccauleyfr@wikia.com,0.08333333333333337,2,Machine Learning,Data Science,False,False,True,False,False,False,126
569,Bordie O' Donohoe,1.0,bofs@netvibes.com,0.29999999999999993,1,Big Data Analytics,Cloud Computing,False,False,False,False,False,True,138
570,Germain Hagstone,0.0,ghagstoneft@domainmarket.com,0.43333333333333324,1,Big Data Analytics,Web Development,False,False,False,True,False,False,138
571,Fielding Raisbeck,0.33333333333333304,fraisbeckfu@washingtonpost.com,0.6666666666666666,0,Big Data Analytics,Data Science,False,False,True,False,False,False,138
572,Christiano Sidle,1.0,csidlefv@studiopress.com,0.5833333333333334,2,SQL,Data Science,False,True,False,False,False,False,130
573,Malena Hurrell,0.33333333333333304,mhurrellfw@jiathis.com,0.9333333333333332,1,AWS,Cloud Computing,False,False,False,False,False,True,136
574,Lonni Ciobutaru,0.6666666666666661,lciobutarufx@mayoclinic.com,0.29999999999999993,1,Front end Development,Cloud Computing,True,False,False,False,False,False,126
575,Goldy Rawsen,1.0,grawsenfy@gnu.org,0.016666666666666607,1,Deep Learning,Cloud Computing,True,False,False,False,False,False,101
576,Janela Skerritt,0.0,jskerrittfz@jugem.jp,0.35,1,Machine Learning,Web Development,False,True,False,False,False,False,126
577,Brianna Jenney,0.0,bjenneyg0@freewebs.com,0.8333333333333334,1,SQL,Cloud Computing,False,True,False,False,False,False,130
578,Gerrard Annable,0.6666666666666661,gannableg1@youtube.com,0.20000000000000007,1,Backend Development,Cloud Computing,False,False,False,False,True,False,117
579,Wilden Marlin,0.6666666666666661,wmarling2@blinklist.com,0.16666666666666663,1,SQL,Cloud Computing,False,False,False,False,True,False,130
580,Clerkclaude Cruttenden,1.0,ccruttendeng3@zdnet.com,0.5166666666666665,1,Deep Learning,Data Science,False,False,False,False,False,True,101
581,Anderson Gowans,0.33333333333333304,agowansg4@salon.com,0.033333333333333326,1,AWS,Data Science,False,False,True,False,False,False,136
582,Maximo Hamshaw,0.6666666666666661,mhamshawg5@netscape.com,0.16666666666666663,1,SQL,Data Science,False,False,False,True,False,False,130
583,Karyl Faulds,0.6666666666666661,kfauldsg6@yolasite.com,0.8833333333333334,2,Backend Development,Cloud Computing,False,False,True,False,False,False,117
584,Clementius Haddleston,0.33333333333333304,chaddlestong7@vkontakte.ru,0.6,1,Machine Learning,Data Science,False,False,False,False,True,False,126
585,Dulci Akehurst,0.0,dakehurstg8@google.es,0.5333333333333333,1,Big Data Analytics,Data Science,True,False,False,False,False,False,138
586,Olly Balston,0.0,obalstong9@devhub.com,0.16666666666666663,0,Front end Development,Data Science,False,False,True,False,False,False,126
588,Noni Ilyasov,1.0,nilyasovgb@theatlantic.com,0.04999999999999993,1,Deep Learning,Cloud Computing,False,False,False,True,False,False,101
589,Myrtice Carville,1.0,mcarvillegc@ox.ac.uk,0.1333333333333333,1,Front end Development,Cloud Computing,True,False,False,False,False,False,126
591,Imelda Doull,0.0,idoullge@imdb.com,0.09999999999999998,1,Front end Development,Data Science,True,False,False,False,False,False,126
592,Larry Fleischmann,1.0,lfleischmanngf@whitehouse.gov,0.8000000000000002,2,Machine Learning,Cloud Computing,False,False,False,False,False,True,126
593,Egon Gulleford,0.0,egullefordgg@msn.com,0.5666666666666668,1,AWS,Data Science,False,True,False,False,False,False,136
594,Dunc Mc Giffin,1.0,dmcgh@wordpress.com,0.8666666666666666,1,Big Data Analytics,Cloud Computing,False,False,False,False,False,True,138
595,Raina Crippill,0.6666666666666661,rcrippillgi@marketwatch.com,0.7666666666666665,1,Big Data Analytics,Data Science,False,False,False,True,False,False,138
596,Kari Carik,0.33333333333333304,kcarikgj@usa.gov,0.8166666666666668,2,Backend Development,Cloud Computing,False,False,True,False,False,False,117
597,Wren Kleisel,0.6666666666666661,wkleiselgk@weather.com,0.7833333333333331,1,SQL,Data Science,False,False,False,False,True,False,130
598,Eolande Niche,0.0,enichegl@microsoft.com,0.016666666666666607,0,Machine Learning,Data Science,False,False,True,False,False,False,126
599,Lovell Beacock,0.33333333333333304,lbeacockgm@furl.net,0.6166666666666666,1,Backend Development,Web Development,False,True,False,False,False,False,117
600,Agnes Kincey,1.0,akinceygn@cargocollective.com,0.9666666666666667,1,Deep Learning,Web Development,False,True,False,False,False,False,101
601,Basilio Rentelll,0.33333333333333304,brentelllgo@google.co.jp,0.6166666666666666,2,Backend Development,Data Science,False,False,True,False,False,False,117
602,Milton Oppery,0.6666666666666661,mopperygp@si.edu,0.033333333333333326,1,AWS,Data Science,False,False,False,False,True,False,136
603,Reube Dmitrievski,0.33333333333333304,rdmitrievskigq@ustream.tv,0.7499999999999999,1,Deep Learning,Cloud Computing,False,False,True,False,False,False,101
604,Ross Sieb,0.33333333333333304,rsiebgr@cnn.com,0.8833333333333334,1,Machine Learning,Cloud Computing,False,False,False,True,False,False,126
605,Mariette Kernocke,1.0,mkernockegs@pcworld.com,0.43333333333333324,1,AWS,Data Science,False,False,False,False,True,False,136
606,Ekaterina Thaw,1.0,ethawgt@accuweather.com,0.4666666666666667,1,Front end Development,Web Development,False,True,False,False,False,False,126
607,Matthias Seago,0.33333333333333304,mseagogu@yahoo.com,0.25,1,Front end Development,Cloud Computing,False,False,False,False,False,True,126
609,Gina Samson,1.0,gsamsongw@gmpg.org,0.15000000000000002,0,Front end Development,Data Science,False,False,False,False,True,False,126
610,Des Affron,0.0,daffrongx@samsung.com,0.18333333333333324,1,AWS,Data Science,False,False,False,False,True,False,136
611,Miranda Ayllett,0.33333333333333304,mayllettgy@bloglines.com,0.7499999999999999,1,Big Data Analytics,Web Development,False,False,False,True,False,False,138
612,Zechariah Boffey,0.33333333333333304,zboffeygz@springer.com,0.9833333333333333,2,AWS,Data Science,False,False,False,False,False,True,136
613,Alana Sikorski,1.0,asikorskih0@prlog.org,0.3666666666666666,1,Front end Development,Web Development,False,False,False,True,False,False,126
615,Fergus McCuish,1.0,fmccuishh2@clickbank.net,0.9666666666666667,0,SQL,Cloud Computing,False,False,False,False,False,True,130
617,Wyn Woolcocks,0.33333333333333304,wwoolcocksh4@who.int,0.9833333333333333,0,AWS,Web Development,False,False,False,False,False,True,136
618,Dulcinea Dye,0.6666666666666661,ddyeh5@statcounter.com,0.6999999999999998,2,Front end Development,Cloud Computing,True,False,False,False,False,False,126
619,Gino Comazzo,1.0,gcomazzoh6@tinypic.com,0.2666666666666666,1,Front end Development,Data Science,False,False,False,False,False,True,126
620,Mariska Bianco,0.0,mbiancoh7@parallels.com,0.5166666666666665,1,Backend Development,Web Development,False,False,False,True,False,False,117
621,Lucho Butt Gow,0.33333333333333304,lbutth8@spiegel.de,0.41666666666666663,2,Deep Learning,Cloud Computing,False,True,False,False,False,False,101
622,Cally Dearth,0.0,cdearthh9@who.int,0.06666666666666676,0,Deep Learning,Cloud Computing,True,False,False,False,False,False,101
623,Scott Hawler,0.0,shawlerha@feedburner.com,0.7333333333333333,1,Backend Development,Cloud Computing,False,True,False,False,False,False,117
624,Myra Wharram,0.6666666666666661,mwharramhb@sciencedaily.com,0.6333333333333332,0,Machine Learning,Cloud Computing,False,False,False,False,True,False,126
625,Wolfie Farrell,0.0,wfarrellhc@wordpress.com,0.3666666666666666,1,SQL,Web Development,False,False,True,False,False,False,130
626,Rodge Botterman,0.33333333333333304,rbottermanhd@imdb.com,0.033333333333333326,1,Big Data Analytics,Web Development,False,False,False,False,False,True,138
627,Ronny Doxsey,1.0,rdoxseyhe@seesaa.net,0.8000000000000002,1,SQL,Data Science,False,True,False,False,False,False,130
628,Humfrey Kegan,0.0,hkeganhf@geocities.jp,0.1166666666666667,2,AWS,Cloud Computing,False,False,False,True,False,False,136
629,Laura Boig,0.0,lboighg@last.fm,0.29999999999999993,2,Big Data Analytics,Cloud Computing,False,False,False,False,False,True,138
630,Tripp Dillon,0.6666666666666661,tdillonhh@discovery.com,0.2833333333333333,1,Backend Development,Cloud Computing,False,False,False,False,False,True,117
633,Addi Deer,0.33333333333333304,adeerhk@jalbum.net,0.1333333333333333,1,AWS,Data Science,False,False,True,False,False,False,136
634,Pepita Grimmolby,0.6666666666666661,pgrimmolbyhl@tumblr.com,0.8166666666666668,2,Front end Development,Data Science,False,False,False,False,False,True,126
635,Kermy Vineall,0.0,kvineallhm@google.nl,0.9999999999999999,1,AWS,Cloud Computing,False,False,False,False,True,False,136
636,Elaina Lauret,1.0,elaurethn@sun.com,0.5499999999999999,0,Backend Development,Web Development,False,False,True,False,False,False,117
637,Magdaia Jellyman,0.6666666666666661,mjellymanho@chron.com,0.6666666666666666,1,Machine Learning,Cloud Computing,False,False,False,False,False,True,126
638,Lou Kenward,0.33333333333333304,lkenwardhp@sitemeter.com,0.08333333333333337,1,AWS,Cloud Computing,False,True,False,False,False,False,136
639,Lennie Renison,0.0,lrenisonhq@simplemachines.org,0.8666666666666666,1,AWS,Web Development,False,False,False,False,False,True,136
640,Danica Clinnick,0.0,dclinnickhr@ucoz.ru,0.1166666666666667,1,AWS,Cloud Computing,True,False,False,False,False,False,136
641,Idette Zelley,0.6666666666666661,izelleyhs@mac.com,0.4666666666666667,2,Backend Development,Data Science,True,False,False,False,False,False,117
643,Elle Jays,0.0,ejayshu@google.co.jp,0.8333333333333334,1,Backend Development,Data Science,False,False,False,True,False,False,117
644,Cly Ivashev,0.33333333333333304,civashevhv@newyorker.com,0.09999999999999998,1,AWS,Cloud Computing,False,True,False,False,False,False,136
645,Buddie Ilyuchyov,0.0,bilyuchyovhw@geocities.jp,0.6166666666666666,1,Machine Learning,Web Development,True,False,False,False,False,False,126
646,Sibbie Bramah,0.33333333333333304,sbramahhx@loc.gov,0.15000000000000002,0,Front end Development,Cloud Computing,False,False,False,False,False,True,126
647,Shellysheldon Seres,1.0,ssereshy@wsj.com,0.7333333333333333,0,Big Data Analytics,Cloud Computing,False,False,True,False,False,False,138
648,Rachael Chatain,0.6666666666666661,rchatainhz@angelfire.com,0.2833333333333333,1,Machine Learning,Cloud Computing,False,True,False,False,False,False,126
649,Agace Glitherow,1.0,aglitherowi0@army.mil,0.6333333333333332,0,Deep Learning,Data Science,False,True,False,False,False,False,101
650,Garner Parsons,0.0,gparsonsi1@forbes.com,0.4833333333333333,1,Front end Development,Web Development,False,False,False,True,False,False,126
651,Celeste McColley,1.0,cmccolleyi2@examiner.com,0.09999999999999998,1,Big Data Analytics,Cloud Computing,True,False,False,False,False,False,138
652,Danita Skett,0.33333333333333304,dsketti3@canalblog.com,0.6833333333333332,0,AWS,Data Science,True,False,False,False,False,False,136
653,Janaye Skowcraft,0.33333333333333304,jskowcrafti4@macromedia.com,0.04999999999999993,1,Deep Learning,Cloud Computing,False,False,True,False,False,False,101
654,Johannes Bernardoni,0.0,jbernardonii5@wiley.com,0.85,1,AWS,Web Development,False,True,False,False,False,False,136
655,Merla Hulcoop,0.33333333333333304,mhulcoopi6@nhs.uk,0.7666666666666665,1,Backend Development,Data Science,False,False,True,False,False,False,117
656,Esta Isacsson,1.0,eisacssoni7@hhs.gov,0.41666666666666663,1,AWS,Web Development,False,False,True,False,False,False,136
657,Anson Reynoollds,1.0,areynoolldsi8@sphinn.com,0.2333333333333334,1,Big Data Analytics,Cloud Computing,False,False,False,False,True,False,138
658,Adrienne Parysiak,0.0,aparysiaki9@tamu.edu,0.9,2,SQL,Cloud Computing,True,False,False,False,False,False,130
659,Dorothy Wooddisse,0.33333333333333304,dwooddisseia@typepad.com,0.2333333333333334,1,Backend Development,Data Science,False,False,False,False,False,True,117
660,Fionnula Bools,0.6666666666666661,fboolsib@blinklist.com,0.85,2,Big Data Analytics,Data Science,False,False,False,False,False,True,138
661,Aron Johnke,1.0,ajohnkeic@pagesperso-orange.fr,0.9333333333333332,2,Front end Development,Web Development,False,False,False,False,False,True,126
662,Giacinta Churchlow,0.0,gchurchlowid@ft.com,0.7499999999999999,2,Front end Development,Web Development,False,False,False,False,True,False,126
663,Grayce Giercke,1.0,ggierckeie@npr.org,0.21666666666666667,1,Front end Development,Data Science,False,False,True,False,False,False,126
664,Bret Ruckert,0.33333333333333304,bruckertif@mozilla.org,0.6166666666666666,2,Backend Development,Cloud Computing,False,True,False,False,False,False,117
665,Row Meacher,0.6666666666666661,rmeacherig@usda.gov,0.21666666666666667,0,Big Data Analytics,Web Development,False,False,False,False,False,True,138
666,Jazmin Gounet,0.6666666666666661,jgounetih@berkeley.edu,0.65,2,Big Data Analytics,Data Science,False,False,False,False,True,False,138
667,Cecilio Dinsell,0.33333333333333304,cdinsellii@weibo.com,0.6833333333333332,1,Big Data Analytics,Web Development,False,False,False,True,False,False,138
668,Lorry Bere,0.0,lbereij@yellowbook.com,0.4666666666666667,1,Front end Development,Data Science,False,True,False,False,False,False,126
669,Denise Rickasse,0.6666666666666661,drickasseik@pcworld.com,0.9333333333333332,1,Deep Learning,Cloud Computing,False,False,False,False,True,False,101
670,Jennette Rouzet,1.0,jrouzetil@abc.net.au,0.4666666666666667,1,AWS,Cloud Computing,False,False,False,True,False,False,136
671,Collen Jenman,0.33333333333333304,cjenmanim@opensource.org,0.7499999999999999,1,AWS,Data Science,False,False,True,False,False,False,136
672,Joby Schroter,0.6666666666666661,jschroterin@fc2.com,0.35,1,Big Data Analytics,Data Science,False,False,False,False,True,False,138
673,Cooper Doey,0.33333333333333304,cdoeyio@friendfeed.com,0.3666666666666666,1,Backend Development,Web Development,True,False,False,False,False,False,117
674,Phillipe Kilbourne,0.33333333333333304,pkilbourneip@google.es,0.6666666666666666,1,SQL,Data Science,False,False,False,True,False,False,130
675,Else Millson,1.0,emillsoniq@blog.com,0.9666666666666667,2,SQL,Web Development,False,False,True,False,False,False,130
676,Charlena Leefe,0.0,cleefeir@cam.ac.uk,0.033333333333333326,1,AWS,Web Development,False,False,True,False,False,False,136
677,Delinda Jeacop,0.33333333333333304,djeacopis@psu.edu,0.41666666666666663,1,AWS,Data Science,False,False,True,False,False,False,136
678,Catharine Geldeard,0.6666666666666661,cgeldeardit@tiny.cc,0.0,1,Deep Learning,Data Science,False,False,False,False,False,True,101
679,Dona Wharrier,0.0,dwharrieriu@mozilla.org,0.9333333333333332,1,Deep Learning,Data Science,False,False,False,False,False,True,101
680,Tristam Fancutt,0.33333333333333304,tfancuttiv@blogs.com,0.20000000000000007,1,Backend Development,Data Science,True,False,False,False,False,False,117
681,Teodoor Frayling,0.0,tfraylingiw@networksolutions.com,0.8333333333333334,1,Backend Development,Data Science,False,False,False,True,False,False,117
682,Jennette Brashier,1.0,jbrashierix@typepad.com,0.6166666666666666,1,Big Data Analytics,Cloud Computing,False,False,True,False,False,False,138
684,Veriee Bedell,0.6666666666666661,vbedelliz@cargocollective.com,0.18333333333333324,1,AWS,Data Science,False,False,False,False,False,True,136
685,Terrell Tooting,0.0,ttootingj0@economist.com,0.6999999999999998,2,Front end Development,Web Development,True,False,False,False,False,False,126
686,Christos Duffie,0.33333333333333304,cduffiej1@paypal.com,0.4833333333333333,1,Front end Development,Data Science,False,True,False,False,False,False,126
688,Mirabel Le Conte,1.0,mlej3@home.pl,0.6,2,Big Data Analytics,Web Development,False,False,True,False,False,False,138
689,Kippie Poles,0.6666666666666661,kpolesj4@meetup.com,0.45000000000000007,0,AWS,Cloud Computing,False,False,False,False,False,True,136
690,Thea Edrich,1.0,tedrichj5@e-recht24.de,0.9499999999999998,2,AWS,Cloud Computing,False,False,False,False,False,True,136
691,Jack Kelshaw,1.0,jkelshawj6@360.cn,0.1166666666666667,2,Big Data Analytics,Cloud Computing,False,False,False,False,False,True,138
